,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
28552,Taquara,2,1,0,48,1100.0,250.0,17.0
28553,Urca,2,0,0,160,5500.0,850.0,320.0
28555,Copacabana,4,1,1,160,5000.0,1999.0,286.0
28556,Copacabana,3,1,1,182,8500.0,1296.0,324.0
28558,Recreio dos Bandeirantes,3,1,2,90,2500.0,665.0,150.0
28559,Copacabana,4,1,2,225,8000.0,1900.0,0.0
28560,Barra da Tijuca,3,1,1,90,3500.0,1450.0,221.0
28561,Tijuca,3,2,1,110,1800.0,1400.0,133.0
28562,Vila Isabel,2,0,0,70,1300.0,220.0,0.0
28563,Tijuca,3,1,0,100,3500.0,1650.0,0.0
28566,Vila Isabel,2,1,1,75,2900.0,580.0,100.0
28568,Jacarepaguá,2,1,1,76,1200.0,450.0,0.0
28569,Copacabana,2,1,0,70,1800.0,1650.0,220.0
28570,Cachambi,2,1,0,66,1270.0,500.0,200.0
28571,Copacabana,3,0,0,160,4000.0,1700.0,230.0
28573,Ipanema,3,1,1,110,3200.0,1226.0,195.0
28574,Barra da Tijuca,2,0,1,75,3000.0,1250.0,144.0
28575,Barra da Tijuca,4,2,3,132,3500.0,1605.0,358.0
28577,Flamengo,2,0,0,83,2500.0,966.0,138.0
28579,Leblon,3,1,1,95,4500.0,1650.0,270.0
28580,Flamengo,3,1,1,250,8000.0,2000.0,580.0
28581,Riachuelo,3,0,0,80,1400.0,350.0,200.0
28583,Botafogo,3,0,0,118,3000.0,1039.0,122.0
28584,Engenho de Dentro,2,1,1,55,1400.0,450.0,0.0
28587,Botafogo,1,1,0,61,2200.0,664.0,27.0
28588,Barra da Tijuca,2,1,0,80,2300.0,1000.0,120.0
28589,Barra da Tijuca,4,2,0,158,2500.0,1622.0,0.0
28591,Barra da Tijuca,3,2,1,130,3000.0,1827.0,0.0
28592,Barra da Tijuca,3,3,1,140,4900.0,2900.0,335.0
28593,Leblon,4,2,3,350,10500.0,1400.0,333.0
28595,Jacarepaguá,2,1,1,52,1600.0,326.0,0.0
28597,Copacabana,4,1,1,150,4700.0,1907.0,263.0
28599,Barra da Tijuca,3,2,3,110,2500.0,1486.0,0.0
28604,Campo Grande,2,2,0,65,700.0,350.0,0.0
28605,Lagoa,4,2,1,170,5000.0,2474.0,0.0
28606,Andaraí,1,1,0,60,1000.0,230.0,23.0
28608,Barra da Tijuca,3,1,2,165,3500.0,1170.0,483.0
28609,Bonsucesso,2,0,0,48,900.0,220.0,0.0
28612,Copacabana,3,0,0,110,3000.0,1250.0,125.0
28614,Botafogo,1,0,0,25,2000.0,481.0,25.0
28615,Barra da Tijuca,2,1,1,67,3000.0,1220.0,160.0
28616,Leme,2,0,0,75,2700.0,878.0,0.0
28620,Leblon,4,0,1,170,7500.0,2290.0,5039.0
28621,Barra da Tijuca,3,2,1,104,2600.0,1700.0,200.0
28622,Leblon,1,0,0,90,4000.0,900.0,200.0
28624,Lagoa,4,4,3,270,19000.0,3800.0,1600.0
28625,Recreio dos Bandeirantes,2,1,1,77,1600.0,651.0,0.0
28626,Freguesia (Jacarepaguá),3,2,1,140,2500.0,960.0,158.0
28627,Barra da Tijuca,1,1,1,75,1700.0,930.0,156.0
28630,Botafogo,2,1,1,90,3700.0,900.0,0.0
28632,Copacabana,4,1,2,270,5900.0,1450.0,360.0
28633,Copacabana,3,0,1,90,2500.0,1400.0,217.0
28634,Tijuca,3,0,0,80,1460.0,455.0,124.0
28635,Barra da Tijuca,2,1,0,57,1500.0,780.0,95.0
28637,Recreio dos Bandeirantes,2,3,2,195,2700.0,950.0,445.0
28639,Barra da Tijuca,2,1,1,90,4000.0,1470.0,0.0
28640,Botafogo,2,1,1,94,4600.0,1201.0,228.0
28642,Taquara,2,1,0,91,800.0,599.0,82.0
28646,Leblon,3,2,1,175,9500.0,2805.0,947.0
28647,Jardim Oceânico,6,6,5,460,15000.0,2300.0,0.0
28650,Copacabana,3,0,0,120,2100.0,1064.0,332.0
28651,Andaraí,3,2,2,107,2900.0,1140.0,185.0
28652,Barra da Tijuca,1,1,1,80,3500.0,1250.0,150.0
28653,Maracanã,3,1,1,86,1900.0,854.0,0.0
28655,Copacabana,1,0,1,60,1450.0,748.0,151.0
28657,Leblon,1,0,1,45,3000.0,680.0,80.0
28658,Todos os Santos,3,0,0,62,800.0,472.0,16.0
28660,Leblon,3,1,1,200,11000.0,1900.0,610.0
28661,Leblon,3,2,1,120,4700.0,1580.0,450.0
28662,Tanque,3,1,1,73,1300.0,765.0,84.0
28664,Barra da Tijuca,3,1,2,86,3200.0,1250.0,150.0
28666,Tijuca,2,0,0,40,1100.0,492.0,25.0
28667,Copacabana,3,1,0,127,7000.0,1300.0,293.0
28669,Barra da Tijuca,3,2,1,130,3800.0,2456.0,807.0
28673,Copacabana,3,1,2,225,4800.0,1500.0,500.0
28674,Pechincha,2,1,1,60,1200.0,480.0,735.0
28676,Ipanema,3,1,1,104,3000.0,736.0,207.0
28678,Barra da Tijuca,3,2,1,215,6500.0,3000.0,570.0
28679,Barra da Tijuca,4,2,1,158,5200.0,1845.0,238.0
28680,Tijuca,3,0,0,72,1100.0,438.0,23.0
28681,Ipanema,2,1,1,120,10000.0,1800.0,322.0
28682,São Cristóvão,2,2,1,58,1600.0,540.0,360.0
28686,Laranjeiras,4,0,0,130,3500.0,800.0,170.0
28687,Barra da Tijuca,2,1,1,70,1800.0,600.0,120.0
28688,Barra da Tijuca,3,2,1,75,1800.0,980.0,200.0
28690,Tijuca,3,0,0,85,1800.0,934.0,0.0
28694,Copacabana,2,2,2,90,6500.0,3500.0,0.0
28695,Recreio dos Bandeirantes,3,1,1,77,1750.0,480.0,180.0
28697,Barra da Tijuca,2,1,1,80,2200.0,1180.0,0.0
28698,Tijuca,3,2,1,100,2000.0,786.0,180.0
28700,Recreio dos Bandeirantes,2,1,2,85,2300.0,1350.0,121.0
28701,Flamengo,4,0,0,594,15000.0,4877.0,558.0
28703,Rio Comprido,2,0,0,75,1100.0,480.0,47.0
28705,Tijuca,3,1,1,90,2600.0,983.0,165.0
28707,Centro,1,0,0,34,1100.0,313.0,25.0
28713,Laranjeiras,2,1,1,82,3500.0,1208.0,0.0
28714,Praça Seca,3,1,2,70,1600.0,557.0,77.0
28716,Lagoa,3,2,2,119,4800.0,1847.0,0.0
28718,Praça da Bandeira,1,0,0,42,1800.0,270.0,25.0
28720,Centro,1,0,0,25,1490.0,390.0,9.0
28721,Botafogo,2,0,0,75,2400.0,560.0,112.0
28723,Bonsucesso,2,1,0,70,1200.0,450.0,20.0
28725,Leblon,4,5,2,420,25000.0,4457.0,2369.0
28726,Ipanema,4,1,1,208,12000.0,1512.0,300.0
28727,Freguesia (Jacarepaguá),2,0,1,75,1300.0,700.0,75.0
28728,Taquara,2,1,0,60,1300.0,600.0,70.0
28729,Leblon,4,2,2,205,15500.0,6000.0,934.0
28730,Copacabana,2,0,0,72,2800.0,1000.0,866.0
28731,Vila Isabel,1,0,0,60,1300.0,323.0,83.0
28732,Ipanema,2,1,0,130,12000.0,1200.0,1389.0
28734,Botafogo,3,1,1,78,4310.0,1107.0,187.0
28735,Leblon,2,1,0,70,4200.0,1100.0,200.0
28737,Barra da Tijuca,2,1,1,85,2600.0,1200.0,300.0
28739,Leblon,4,3,3,380,14000.0,4000.0,550.0
28742,Ipanema,3,1,1,128,5500.0,1550.0,316.0
28743,Tijuca,1,0,1,45,1300.0,380.0,47.0
28744,Barra da Tijuca,3,3,3,165,5300.0,1950.0,510.0
28752,Barra da Tijuca,3,1,1,79,2500.0,790.0,40.0
28753,Camorim,3,1,2,70,1600.0,750.0,0.0
28759,Pechincha,2,1,0,77,1300.0,300.0,72.0
28760,Lagoa,3,1,1,95,3100.0,1710.0,330.0
28761,Bonsucesso,3,0,0,67,1400.0,520.0,0.0
28764,Copacabana,3,1,3,190,12000.0,1790.0,290.0
28766,Barra da Tijuca,4,3,2,215,20000.0,4800.0,0.0
28767,Gávea,3,1,1,83,4500.0,985.0,256.0
28768,Ipanema,2,0,0,85,4000.0,700.0,0.0
28771,Barra da Tijuca,2,1,1,100,3200.0,1620.0,267.0
28772,Barra da Tijuca,3,2,1,200,4000.0,1780.0,0.0
28773,Tijuca,3,0,1,170,2850.0,1730.0,0.0
28774,Ipanema,3,3,1,210,21990.0,4000.0,3000.0
28776,Leblon,3,1,1,135,7500.0,1550.0,530.0
28778,Leblon,2,2,1,140,9800.0,2733.0,0.0
28779,Copacabana,1,1,0,35,1500.0,679.0,53.0
28782,Campo Grande,2,1,0,70,900.0,440.0,0.0
28784,Campo Grande,2,1,1,80,1200.0,400.0,0.0
28785,Ipanema,3,2,1,160,13500.0,3300.0,0.0
28787,Leblon,4,2,1,170,7500.0,2700.0,559.0
28788,Recreio dos Bandeirantes,3,1,1,96,2209.0,980.0,0.0
28789,Barra da Tijuca,1,1,0,59,1200.0,2000.0,246.0
28791,Copacabana,3,1,1,238,5500.0,1980.0,400.0
28793,Ipanema,3,1,0,120,5300.0,2100.0,500.0
28794,Flamengo,0,0,0,30,1800.0,341.0,25.0
28795,Flamengo,1,0,0,41,3200.0,430.0,29.0
28799,Ipanema,4,2,2,400,20000.0,8300.0,1800.0
28801,Engenho de Dentro,3,1,0,75,1000.0,600.0,150.0
28805,Ipanema,2,1,0,67,2900.0,825.0,237.0
28806,Humaitá,1,0,1,60,1900.0,666.0,110.0
28807,Barra da Tijuca,3,0,1,90,3000.0,800.0,20.0
28808,Copacabana,4,0,1,130,5000.0,800.0,251.0
28810,Humaitá,1,1,0,60,2200.0,816.0,100.0
28811,Rio Comprido,2,0,0,64,1300.0,200.0,0.0
28812,Campo Grande,2,1,0,67,900.0,600.0,0.0
28814,Barra da Tijuca,2,1,1,80,3500.0,1300.0,0.0
28815,Copacabana,1,0,0,45,1700.0,316.0,71.0
28816,Barra da Tijuca,3,2,2,108,4000.0,1400.0,0.0
28818,Lagoa,3,1,0,93,4000.0,1250.0,252.0
28821,Flamengo,1,0,0,30,1400.0,650.0,0.0
28822,Méier,2,2,0,72,1500.0,665.0,88.0
28824,Botafogo,2,0,0,40,1800.0,577.0,24.0
28825,Leblon,3,2,3,274,14500.0,4600.0,1773.0
28827,São Conrado,4,2,2,309,10000.0,3768.0,1132.0
28828,Barra da Tijuca,3,2,3,157,5000.0,2100.0,0.0
28829,Andaraí,3,1,0,59,1200.0,350.0,24.0
28832,Leblon,4,1,1,200,11000.0,2000.0,0.0
28836,Barra da Tijuca,2,1,0,80,1650.0,1000.0,211.0
28837,Botafogo,2,1,0,78,2700.0,988.0,133.0
28839,Tauá,2,1,0,60,1300.0,200.0,200.0
28840,Recreio dos Bandeirantes,2,1,1,82,2000.0,950.0,0.0
28841,Recreio dos Bandeirantes,2,1,0,150,2350.0,810.0,298.0
28842,Ipanema,3,2,1,200,23000.0,2200.0,0.0
28843,Botafogo,2,0,0,60,2200.0,350.0,0.0
28847,Ipanema,5,2,3,265,16000.0,1907.0,0.0
28848,Méier,2,1,1,81,1600.0,738.0,156.0
28850,Barra da Tijuca,3,1,1,90,2500.0,1466.0,166.0
28851,Barra da Tijuca,3,1,2,93,2300.0,860.0,0.0
28852,Jardim Botânico,3,1,1,180,7500.0,1783.0,45.0
28853,Leblon,3,1,1,130,6700.0,1308.0,0.0
28855,Barra da Tijuca,3,2,1,200,5500.0,1950.0,230.0
28856,Ipanema,4,2,2,330,25000.0,7950.0,1675.0
28857,Copacabana,3,1,1,95,3100.0,1650.0,135.0
28860,Lagoa,2,1,2,125,5400.0,2700.0,400.0
28862,Ipanema,2,1,2,80,10000.0,3700.0,0.0
28865,Leblon,3,1,1,200,8000.0,4500.0,0.0
28867,Barra da Tijuca,4,3,4,233,10000.0,3326.0,626.0
28869,Vila da Penha,2,1,0,90,1000.0,590.0,60.0
28870,Vila Isabel,2,1,1,76,1600.0,800.0,0.0
28871,Tijuca,2,0,0,70,1380.0,498.0,0.0
28872,Recreio dos Bandeirantes,3,2,3,150,4000.0,1500.0,284.0
28873,Copacabana,4,1,3,220,15000.0,1300.0,430.0
28875,Gávea,2,1,0,67,3200.0,800.0,119.0
28877,Penha Circular,1,0,0,50,650.0,120.0,0.0
28878,Leblon,3,2,1,156,13000.0,1925.0,3800.0
28879,Botafogo,2,0,0,84,2300.0,680.0,176.0
28880,Recreio dos Bandeirantes,3,1,1,90,2500.0,1045.0,212.0
28882,Recreio dos Bandeirantes,2,2,1,85,2500.0,1649.0,220.0
28883,Humaitá,2,2,1,120,4700.0,1350.0,0.0
28885,Copacabana,4,2,2,389,12400.0,3825.0,1153.0
28889,Botafogo,3,1,0,88,3500.0,770.0,1200.0
28891,Copacabana,3,1,1,280,5000.0,1300.0,248.0
28892,São Conrado,3,2,2,250,10000.0,3900.0,1000.0
28893,Barra da Tijuca,1,1,1,70,1800.0,1125.0,347.0
28896,Freguesia (Jacarepaguá),2,1,1,60,1200.0,455.0,60.0
28897,Copacabana,1,0,0,40,2000.0,450.0,70.0
28898,Tijuca,2,0,0,83,1600.0,510.0,0.0
28902,Laranjeiras,1,0,0,26,800.0,458.0,29.0
28903,Leblon,3,2,3,300,15000.0,4500.0,1700.0
28904,Irajá,2,0,0,61,1000.0,315.0,0.0
28907,Botafogo,2,1,1,79,4350.0,1100.0,0.0
28908,Jardim Guanabara,5,3,2,240,3300.0,600.0,450.0
28911,Tijuca,2,1,0,67,1950.0,622.0,0.0
28913,Copacabana,3,0,0,87,2450.0,724.0,188.0
28915,Flamengo,3,1,0,140,3800.0,634.0,146.0
28916,Catete,2,1,2,85,3400.0,1350.0,166.0
28918,Leblon,3,2,1,145,7300.0,3032.0,873.0
28922,Ipanema,2,1,0,60,2600.0,1200.0,82.0
28924,Praça Seca,2,1,0,76,880.0,440.0,13.0
28925,Barra da Tijuca,4,2,2,200,5500.0,2000.0,0.0
28927,Ipanema,4,2,1,230,10000.0,5050.0,1576.0
28929,Icaraí,4,1,0,180,4500.0,1267.0,475.0
28932,Barra da Tijuca,4,2,1,180,8000.0,2400.0,667.0
28933,Tijuca,3,0,0,85,2000.0,715.0,80.0
28934,Copacabana,2,0,0,90,2100.0,1212.0,188.0
28936,Freguesia (Jacarepaguá),2,1,1,64,2000.0,450.0,0.0
28937,Leme,1,0,1,60,2200.0,600.0,70.0
28938,Barra da Tijuca,3,2,1,135,4500.0,2600.0,0.0
28939,Barra da Tijuca,3,2,1,170,4500.0,1658.0,4730.0
28941,Pechincha,2,1,1,65,1250.0,600.0,82.0
28942,Copacabana,2,1,0,84,2500.0,800.0,138.0
28943,Flamengo,4,1,2,220,5000.0,1746.0,383.0
28945,Botafogo,2,1,1,84,3500.0,1113.0,173.0
28946,Barra da Tijuca,3,2,1,107,3300.0,1700.0,294.0
28950,Jacarepaguá,4,2,2,112,3000.0,700.0,180.0
28953,Copacabana,1,0,1,68,2000.0,658.0,24.0
28954,Tijuca,2,0,1,74,2000.0,400.0,0.0
28955,Barra da Tijuca,2,2,1,74,4500.0,1290.0,0.0
28956,Recreio dos Bandeirantes,1,1,0,58,1450.0,960.0,240.0
28957,Recreio dos Bandeirantes,3,2,3,305,4950.0,1200.0,600.0
28958,Ipanema,2,2,2,100,4900.0,2937.0,0.0
28959,Barra da Tijuca,2,1,1,70,3000.0,750.0,150.0
28962,Leblon,4,2,4,200,9500.0,2710.0,1625.0
28963,Flamengo,3,1,1,350,6000.0,3700.0,720.0
28964,Ipanema,3,0,1,147,5000.0,890.0,320.0
28965,Freguesia (Jacarepaguá),3,2,1,105,2000.0,697.0,207.0
28966,Barra da Tijuca,3,2,1,129,2300.0,1200.0,180.0
28967,Barra da Tijuca,3,1,1,100,2600.0,1634.0,183.0
28968,Recreio dos Bandeirantes,3,1,1,96,2500.0,850.0,150.0
28970,São Cristóvão,2,0,0,70,1300.0,250.0,0.0
28971,Recreio dos Bandeirantes,3,2,1,136,2200.0,900.0,270.0
28972,Botafogo,4,1,2,242,6000.0,1860.0,485.0
28973,Copacabana,3,1,1,130,5500.0,1300.0,0.0
28974,Ipanema,3,2,0,130,5000.0,2258.0,424.0
28976,Recreio dos Bandeirantes,3,2,2,90,1950.0,715.0,185.0
28977,Leblon,2,1,1,90,3850.0,1500.0,440.0
28978,Del Castilho,3,1,1,66,1500.0,590.0,0.0
28980,Barra da Tijuca,2,1,1,69,2600.0,1000.0,800.0
28981,Tijuca,3,2,1,123,2500.0,1200.0,140.0
28982,Copacabana,1,0,0,42,1700.0,383.0,24.0
28983,Leblon,3,1,1,180,9000.0,1554.0,569.0
28987,Ipanema,2,0,1,82,10000.0,900.0,1409.0
28988,Barra da Tijuca,2,1,1,73,1700.0,1212.0,117.0
28990,Vila Isabel,2,1,1,62,1650.0,836.0,81.0
28991,Tijuca,3,0,0,66,1450.0,606.0,21.0
28992,Praça Seca,3,0,0,56,1000.0,210.0,0.0
28993,Tijuca,2,1,0,68,1300.0,440.0,21.0
28994,Copacabana,3,1,0,140,3100.0,1128.0,176.0
28995,Copacabana,2,0,0,90,3500.0,800.0,0.0
28996,Tijuca,2,0,0,60,1500.0,520.0,20.0
29004,Copacabana,4,1,2,190,6800.0,1050.0,200.0
29005,Freguesia (Jacarepaguá),2,1,0,48,700.0,430.0,0.0
29006,Cachambi,2,0,0,50,900.0,286.0,0.0
29007,Ipanema,3,1,0,80,3900.0,1100.0,215.0
29009,Ipanema,3,2,1,130,7200.0,1400.0,0.0
29011,Barra da Tijuca,3,2,2,85,2800.0,953.0,187.0
29013,Recreio dos Bandeirantes,3,3,1,298,3500.0,1000.0,400.0
29015,Leblon,3,1,1,126,6700.0,1300.0,383.0
29016,Recreio dos Bandeirantes,3,3,2,230,3000.0,1320.0,500.0
29018,Lagoa,3,1,1,130,5000.0,1030.0,0.0
29019,Tijuca,3,1,1,116,1900.0,1421.0,0.0
29021,Taquara,2,1,0,50,850.0,520.0,0.0
29022,Laranjeiras,2,0,0,85,2000.0,814.0,122.0
29023,Flamengo,2,1,1,211,4300.0,1800.0,4000.0
29024,Botafogo,2,1,1,92,3600.0,750.0,80.0
29026,Copacabana,1,0,0,48,1800.0,662.0,68.0
29027,São Cristóvão,1,1,0,36,1000.0,280.0,136.0
29028,Gávea,3,1,1,160,7000.0,1900.0,450.0
29030,Pechincha,1,1,0,52,850.0,585.0,36.0
29031,Catete,3,1,1,94,4000.0,1400.0,240.0
29034,Laranjeiras,2,0,0,85,2600.0,505.0,135.0
29038,Barra da Tijuca,4,4,4,319,10800.0,2800.0,1200.0
29040,Botafogo,2,1,1,120,5300.0,900.0,0.0
29041,Barra da Tijuca,2,2,1,120,6000.0,3600.0,800.0
29042,Leme,3,0,0,107,3500.0,885.0,229.0
29043,Ipanema,2,1,1,90,3990.0,1000.0,84.0
29047,Barra da Tijuca,5,6,5,460,14000.0,2300.0,20000.0
29051,Lagoa,2,1,1,95,3800.0,1800.0,300.0
29053,Copacabana,1,0,0,35,2000.0,500.0,60.0
29057,Lagoa,2,1,1,95,3800.0,1800.0,300.0
29059,Ipanema,3,1,2,110,6000.0,1060.0,230.0
29061,Barra da Tijuca,3,2,1,117,4500.0,990.0,624.0
29063,Ipanema,2,2,2,100,12000.0,3000.0,500.0
29064,Benfica,3,0,0,115,790.0,180.0,556.0
29065,Lagoa,3,2,1,160,9500.0,1321.0,0.0
29067,Barra da Tijuca,3,0,1,135,2900.0,2000.0,0.0
29071,Leme,3,1,1,110,5500.0,990.0,180.0
29072,Copacabana,1,0,0,37,1600.0,416.0,73.0
29073,Copacabana,3,0,1,120,4500.0,800.0,100.0
29074,Copacabana,4,2,1,194,5000.0,1813.0,346.0
29075,Tijuca,1,1,0,48,1300.0,496.0,51.0
29076,Copacabana,1,1,0,43,1800.0,784.0,75.0
29077,Rio Comprido,2,0,0,70,1000.0,469.0,96.0
29079,Leblon,3,1,1,150,5500.0,1000.0,400.0
29080,Barra da Tijuca,2,1,1,95,2200.0,780.0,180.0
29081,Barra da Tijuca,4,3,4,333,20000.0,4300.0,9000.0
29082,Leblon,2,1,1,127,4900.0,1263.0,280.0
29083,Barra da Tijuca,2,1,1,70,2100.0,753.0,0.0
29084,Copacabana,1,0,1,45,1800.0,450.0,0.0
29086,Barra da Tijuca,4,3,4,300,18000.0,2616.0,2460.0
29087,Barra da Tijuca,4,2,1,180,8500.0,2000.0,600.0
29088,Leblon,2,2,2,138,16500.0,2250.0,6199.0
29091,Flamengo,1,0,0,33,1200.0,500.0,25.0
29092,Lagoa,5,0,2,367,16000.0,2668.0,1423.0
29093,Jacarepaguá,3,2,1,126,1500.0,960.0,170.0
29096,São Conrado,3,3,3,270,14999.0,2800.0,1200.0
29098,Leblon,3,2,1,170,9000.0,1700.0,300.0
29100,Barra da Tijuca,4,3,2,156,6400.0,3200.0,1000.0
29103,Barra da Tijuca,4,3,4,229,6500.0,2800.0,530.0
29104,Campo Grande,2,0,0,65,600.0,230.0,0.0
29105,Leme,3,1,1,171,7800.0,1374.0,437.0
29115,Recreio dos Bandeirantes,4,2,2,110,3300.0,1250.0,250.0
29116,Tijuca,2,0,0,70,1700.0,222.0,25.0
29120,Tijuca,3,0,0,80,1400.0,825.0,23.0
29123,Copacabana,3,2,1,140,4250.0,1740.0,360.0
29124,Lagoa,3,0,0,130,4500.0,653.0,167.0
29125,Recreio dos Bandeirantes,3,2,1,141,3800.0,1425.0,353.0
29126,Leblon,5,4,5,363,30000.0,4700.0,2078.0
29127,Leblon,4,2,2,228,17900.0,5000.0,8006.0
29128,Rio Comprido,2,0,0,75,1200.0,460.0,30.0
29130,Lagoa,4,4,2,580,12500.0,2490.0,1.0
29132,Cachambi,2,1,0,54,900.0,85.0,14.0
29133,Barra da Tijuca,4,4,3,350,17000.0,2350.0,12440.0
29135,Leme,2,0,0,75,2700.0,878.0,0.0
29136,Lagoa,2,1,1,71,2850.0,1280.0,318.0
29138,Vila Isabel,1,0,0,60,1700.0,300.0,20.0
29139,Lagoa,4,4,2,401,8000.0,2211.0,1097.0
29141,Tijuca,2,1,1,64,2200.0,665.0,66.0
29142,Flamengo,3,0,1,89,2600.0,590.0,0.0
29148,Freguesia (Jacarepaguá),2,0,0,48,1000.0,297.0,0.0
29149,Copacabana,2,1,1,75,3700.0,1000.0,110.0
29150,Tijuca,2,1,0,58,2200.0,615.0,103.0
29151,Botafogo,2,0,0,65,2300.0,470.0,79.0
29152,Copacabana,4,1,2,303,7500.0,2508.0,810.0
29154,Copacabana,0,0,0,33,1800.0,450.0,57.0
29157,Leblon,3,1,2,135,7000.0,1562.0,3342.0
29161,Laranjeiras,2,1,1,95,3100.0,890.0,182.0
29162,Botafogo,2,1,1,67,4000.0,1510.0,289.0
29164,Recreio dos Bandeirantes,3,2,1,170,2800.0,1300.0,356.0
29165,Laranjeiras,2,0,0,66,2300.0,697.0,0.0
29167,Maracanã,2,0,0,70,1600.0,280.0,21.0
29168,Taquara,3,1,0,50,1200.0,470.0,0.0
29169,Jacarepaguá,3,1,0,92,2400.0,800.0,0.0
29170,Humaitá,1,0,0,34,1600.0,320.0,67.0
29172,Campo Grande,2,0,0,60,890.0,280.0,0.0
29174,Barra da Tijuca,3,2,1,100,3600.0,900.0,150.0
29176,Barra da Tijuca,3,4,3,249,22000.0,4800.0,148.0
29177,Ipanema,2,1,2,140,7800.0,1175.0,0.0
29179,Ipanema,2,1,1,100,8000.0,4100.0,500.0
29182,Botafogo,3,1,0,100,6050.0,1155.0,234.0
29183,Leblon,1,1,1,70,4500.0,780.0,230.0
29184,Centro,1,0,0,44,1600.0,619.0,18.0
29185,Barra da Tijuca,2,1,1,88,2300.0,1347.0,0.0
29186,Laranjeiras,3,1,0,137,2900.0,800.0,0.0
29188,Cachambi,2,0,0,45,1000.0,310.0,16.0
29189,Jacarepaguá,2,1,1,69,2600.0,960.0,80.0
29190,Tijuca,2,0,0,65,1500.0,270.0,20.0
29194,Recreio dos Bandeirantes,3,2,1,85,1700.0,722.0,144.0
29196,Tijuca,2,0,0,60,1800.0,690.0,81.0
29197,Leblon,4,1,1,140,7800.0,1370.0,400.0
29198,Centro,1,0,0,45,1600.0,570.0,25.0
29200,Ipanema,2,0,1,82,7000.0,900.0,1409.0
29202,Barra da Tijuca,3,2,1,105,3000.0,1750.0,322.0
29203,Barra da Tijuca,4,3,1,158,2700.0,1622.0,0.0
29204,Recreio dos Bandeirantes,2,2,1,65,1800.0,1100.0,1300.0
29205,Flamengo,4,2,2,430,12000.0,3000.0,1254.0
29207,Barra da Tijuca,4,3,2,182,10000.0,3800.0,11000.0
29208,Copacabana,3,0,3,130,4500.0,1600.0,200.0
29210,Ipanema,3,2,1,220,45000.0,3750.0,600.0
29211,Encantado,2,1,0,48,1000.0,495.0,0.0
29216,Laranjeiras,2,1,1,115,3850.0,1000.0,155.0
29217,Barra da Tijuca,3,2,1,130,3500.0,1850.0,0.0
29219,Copacabana,2,1960,0,80,1600.0,900.0,100.0
29220,Barra da Tijuca,2,1,1,67,2000.0,600.0,90.0
29221,Copacabana,3,1,1,273,7500.0,2032.0,6981.0
29224,Urca,2,0,1,164,8000.0,1970.0,372.0
29225,Centro,1,0,0,22,1050.0,280.0,24.0
29226,Fátima,1,0,0,25,800.0,300.0,20.0
29229,Barra da Tijuca,1,2,1,186,2500.0,1500.0,400.0
29230,Méier,2,0,0,65,1100.0,681.0,0.0
29232,Jardim Guanabara,1,0,0,39,1100.0,250.0,25.0
29233,Copacabana,4,2,2,389,12400.0,3825.0,1153.0
29235,Botafogo,3,1,1,94,3200.0,1195.0,215.0
29236,Laranjeiras,3,1,0,120,3000.0,1100.0,151.0
29237,Recreio dos Bandeirantes,2,2,1,198,2600.0,1600.0,350.0
29241,Humaitá,1,0,0,31,1650.0,380.0,25.0
29244,Barra da Tijuca,3,2,2,129,5200.0,1700.0,500.0
29248,Recreio dos Bandeirantes,3,0,0,74,1700.0,850.0,148.0
29249,Laranjeiras,3,1,1,120,3300.0,1600.0,0.0
29250,Centro,1,0,0,40,900.0,400.0,21.0
29251,Recreio dos Bandeirantes,3,2,1,129,1900.0,855.0,0.0
29252,Taquara,3,1,0,48,1000.0,411.0,0.0
29253,Gávea,4,2,1,200,4000.0,3245.0,501.0
29255,Copacabana,2,0,0,74,7000.0,1228.0,120.0
29256,Jacarepaguá,2,1,0,50,1300.0,490.0,30.0
29257,Copacabana,3,1,0,90,3800.0,1063.0,230.0
29261,Humaitá,2,0,0,88,2400.0,730.0,0.0
29264,Barra da Tijuca,2,1,1,78,1700.0,900.0,130.0
29266,Copacabana,3,0,1,150,4500.0,1288.0,0.0
29267,Copacabana,2,1,0,112,3700.0,1137.0,0.0
29270,Botafogo,1,0,0,35,1000.0,293.0,86.0
29272,Higienópolis,3,0,0,100,1200.0,180.0,21.0
29274,Copacabana,4,1,1,230,7500.0,800.0,250.0
29275,Península,2,1,1,80,2600.0,1351.0,0.0
29276,Leme,3,1,1,100,2200.0,1900.0,170.0
29280,Copacabana,3,0,1,140,3900.0,1750.0,380.0
29281,Flamengo,3,1,0,110,4200.0,659.0,146.0
29282,Pechincha,2,1,0,70,800.0,350.0,0.0
29283,Grajaú,3,0,0,80,1600.0,600.0,24.0
29284,Barra da Tijuca,4,2,1,140,5400.0,1090.0,600.0
29286,Engenho de Dentro,2,1,0,81,1250.0,599.0,13.0
29288,Pechincha,2,1,1,60,1300.0,482.0,0.0
29289,Vila Isabel,3,2,1,180,2500.0,850.0,3200.0
29290,Botafogo,2,1,1,80,3200.0,630.0,175.0
29295,Barra da Tijuca,3,2,1,110,3200.0,1369.0,397.0
29296,Lins de Vasconcelos,2,1,1,100,1000.0,668.0,67.0
29297,Barra da Tijuca,2,2,1,174,2200.0,1800.0,0.0
29300,Ipanema,3,1,1,150,10000.0,2000.0,535.0
29303,Campo Grande,2,0,0,55,700.0,330.0,0.0
